side,entry_time,entry_price,units,sl_price,tp_price,entry_commission,entry_prob,exit_time,exit_price,exit_commission,pnl,exit_reason
long,2025-08-25 01:00:00+00:00,3410.199951171875,2.639141437119326,3383.30704171317,3450.539315359933,0.0,0.5868738168050093,2025-08-25 23:00:00+00:00,3408.199951171875,0.0,-5.278282874238652,Strategy Exit
long,2025-08-26 02:00:00+00:00,3424.39990234375,2.628197715412899,3400.4858049665177,3460.2710484095983,0.0,0.5303691994427178,2025-08-26 03:00:00+00:00,3422.89990234375,0.0,-3.9422965731193482,Strategy Exit
long,2025-08-26 05:00:00+00:00,3424.89990234375,2.627814025700739,3399.5928955078125,3462.8604125976562,0.0,0.53857809561869,2025-08-26 16:00:00+00:00,3435.199951171875,0.0,27.066612775949338,Strategy Exit
long,2025-08-26 17:00:00+00:00,3432.199951171875,2.6222248493789175,3407.149972098214,3469.774919782366,0.0,0.527293802617321,2025-08-27 11:00:00+00:00,3424.800048828125,0.0,-19.404207808758542,Strategy Exit
long,2025-08-27 17:00:00+00:00,3448.89990234375,2.609527749380003,3428.97127859933,3478.7928379603795,0.0,0.5537695189687027,2025-08-27 18:00:00+00:00,3447.39990234375,0.0,-3.914291624070004,Strategy Exit
long,2025-08-27 19:00:00+00:00,3447.800048828125,2.6103601927434896,3426.264334542411,3480.1036202566966,0.0,0.5289099783179151,2025-08-27 22:00:00+00:00,3452.60009765625,0.0,12.529856384162537,Strategy Exit
long,2025-08-28 00:00:00+00:00,3450.89990234375,2.608015374160074,3431.014229910714,3480.7284109933034,0.0,0.5245694436429621,2025-08-28 01:00:00+00:00,3448.199951171875,0.0,-7.041514165731509,Strategy Exit
long,2025-08-28 07:00:00+00:00,3451.39990234375,2.607637554224982,3434.0642613002233,3477.4033639090403,0.0,0.5611590926733426,2025-08-28 11:00:00+00:00,3454.5,0.0,8.083931070202349,Strategy Exit
long,2025-08-28 12:00:00+00:00,3462.300048828125,2.599428089153106,3447.428641183036,3484.607160295759,0.0,0.5268479872390971,2025-08-28 14:00:00+00:00,3464.800048828125,0.0,6.498570222882765,Strategy Exit
long,2025-08-28 15:00:00+00:00,3468.89990234375,2.5944824738007513,3447.7284633091517,3500.657060895647,0.0,0.527293802617321,2025-08-28 16:00:00+00:00,3465.800048828125,0.0,-8.042515617638706,Strategy Exit
long,2025-08-28 18:00:00+00:00,3475.89990234375,2.5892575312457717,3452.2213309151784,3511.4177594866073,0.0,0.5638834516477016,2025-08-29 03:00:00+00:00,3471.39990234375,0.0,-11.651658890605972,Strategy Exit
long,2025-08-29 06:00:00+00:00,3470.60009765625,2.593211475467265,3456.71426827567,3491.4288417271205,0.0,0.5491700846173743,2025-08-29 09:00:00+00:00,3470.699951171875,0.0,0.25894128258449983,Strategy Exit
long,2025-08-29 15:00:00+00:00,3504.10009765625,2.5684197794520003,3486.5715680803573,3530.392892020089,0.0,0.5245694436429621,2025-09-02 04:00:00+00:00,3530.392892020089,0.0,67.53093310114873,TP
long,2025-09-02 04:00:00+00:00,3564.300048828125,2.525039945208605,3540.04296875,3600.6856689453125,0.0,0.5712993831480514,2025-09-02 07:00:00+00:00,3540.04296875,0.0,-61.2500961513895,SL
long,2025-09-02 07:00:00+00:00,3555.800048828125,2.531075953769139,3520.571446010045,3608.6429530552455,0.0,0.5494289842937496,2025-09-02 23:00:00+00:00,3596.60009765625,0.0,103.26802250147394,Strategy Exit
long,2025-09-03 00:00:00+00:00,3595.699951171875,2.5029897161098793,3560.492850167411,3648.5106026785716,0.0,0.5500792066271162,2025-09-03 03:00:00+00:00,3596.89990234375,0.0,3.0034654430371233,Strategy Exit
long,2025-09-03 05:00:00+00:00,3602.800048828125,2.4980570328701446,3569.4787248883927,3652.7820347377233,0.0,0.5245694436429621,2025-09-03 07:00:00+00:00,3601.60009765625,0.0,-2.9975464640031153,Strategy Exit
long,2025-09-03 15:00:00+00:00,3624.5,2.483101117395502,3592.207205636161,3672.939191545759,0.0,0.527293802617321,2025-09-03 20:00:00+00:00,3619.5,0.0,-12.415505586977511,Strategy Exit
long,2025-09-04 16:00:00+00:00,3612.300048828125,2.4914873843106444,3570.7499651227677,3674.625174386161,0.0,0.5494289842937496,2025-09-04 23:00:00+00:00,3596.699951171875,0.0,-38.867446504560924,Strategy Exit
long,2025-09-05 00:00:00+00:00,3609.699951171875,2.493282023919518,3579.699951171875,3654.699951171875,0.0,0.527293802617321,2025-09-05 01:00:00+00:00,3610.0,0.0,0.7481063494621797,Strategy Exit
long,2025-09-05 07:00:00+00:00,3612.60009765625,2.491280450841746,3588.964372907366,3648.053684779576,0.0,0.5666999487967229,2025-09-05 08:00:00+00:00,3607.699951171875,0.0,-12.207639142784346,Strategy Exit
long,2025-09-05 14:00:00+00:00,3650.800048828125,2.4652130710058797,3621.2073277064733,3695.189130510603,0.0,0.5268479872390971,2025-09-05 16:00:00+00:00,3647.39990234375,0.0,-8.38208555661594,Strategy Exit
long,2025-09-05 17:00:00+00:00,3651.5,2.464740517595508,3614.6644112723216,3706.7533830915177,0.0,0.5413024545930489,2025-09-07 23:00:00+00:00,3632.5,0.0,-46.830069834314656,Strategy Exit
long,2025-09-08 00:00:00+00:00,3630.89990234375,2.478724349903033,3588.857160295759,3693.9640154157364,0.0,0.53857809561869,2025-09-08 03:00:00+00:00,3632.89990234375,0.0,4.957448699806066,Strategy Exit
long,2025-09-08 04:00:00+00:00,3626.60009765625,2.481663199043202,3582.7572719029017,3692.364336286272,0.0,0.5268479872390971,2025-09-08 05:00:00+00:00,3623.300048828125,0.0,-8.189609731803458,Strategy Exit
long,2025-09-08 14:00:00+00:00,3673.10009765625,2.450246320742188,3645.328595842634,3714.757350376674,0.0,0.5494289842937496,2025-09-08 22:00:00+00:00,3676.60009765625,0.0,8.575862122597657,Strategy Exit
long,2025-09-09 18:00:00+00:00,3682.0,2.4443237370994018,3643.6856515066966,3739.471522739955,0.0,0.5268479872390971,2025-09-09 19:00:00+00:00,3679.199951171875,0.0,-6.8442258156233,Strategy Exit
long,2025-09-10 06:00:00+00:00,3680.39990234375,2.4453864359328517,3643.0712367466517,3736.392900739397,0.0,0.5268479872390971,2025-09-10 08:00:00+00:00,3682.699951171875,0.0,5.624508206280126,Strategy Exit
long,2025-09-10 13:00:00+00:00,3683.199951171875,2.44352739990032,3656.5427769252233,3723.185712541853,0.0,0.5245694436429621,2025-09-10 14:00:00+00:00,3690.89990234375,0.0,18.81504166637114,Strategy Exit
long,2025-09-10 16:00:00+00:00,3683.699951171875,2.443195732360579,3656.314226422991,3724.778538295201,0.0,0.5303691994427178,2025-09-10 17:00:00+00:00,3682.10009765625,0.0,-3.908755281777069,Strategy Exit
long,2025-09-10 19:00:00+00:00,3685.0,2.4423337856173672,3658.042898995536,3725.4356515066966,0.0,0.5303691994427178,2025-09-10 20:00:00+00:00,3681.800048828125,0.0,-7.8153488593962,Strategy Exit
long,2025-09-10 22:00:00+00:00,3680.60009765625,2.4452534263994234,3652.4215262276784,3722.8679547991073,0.0,0.527293802617321,2025-09-10 23:00:00+00:00,3678.89990234375,0.0,-4.157408413438864,Strategy Exit
long,2025-09-11 08:00:00+00:00,3667.699951171875,2.453853946565173,3643.7214006696427,3703.6677769252233,0.0,0.5268479872390971,2025-09-11 09:00:00+00:00,3664.300048828125,0.0,-8.342863784147118,Strategy Exit
long,2025-09-11 19:00:00+00:00,3671.39990234375,2.4513810098035287,3637.671404157366,3721.992649623326,0.0,0.5245694436429621,2025-09-11 23:00:00+00:00,3672.89990234375,0.0,3.6770715147052933,Strategy Exit
long,2025-09-12 03:00:00+00:00,3688.60009765625,2.4399500519773425,3658.3858642578125,3733.9214477539062,0.0,0.527293802617321,2025-09-12 10:00:00+00:00,3684.39990234375,0.0,-10.248266771049366,Strategy Exit
long,2025-09-12 11:00:00+00:00,3689.300048828125,2.4394871333001964,3668.942853655134,3719.8358415876114,0.0,0.5245694436429621,2025-09-12 12:00:00+00:00,3684.699951171875,0.0,-11.221879044346265,Strategy Exit
long,2025-09-12 15:00:00+00:00,3686.0,2.4416711882799778,3662.985682896205,3720.521475655692,0.0,0.5303691994427178,2025-09-12 17:00:00+00:00,3687.699951171875,0.0,4.150721797849972,Strategy Exit
long,2025-09-12 20:00:00+00:00,3682.699951171875,2.443859157501034,3661.5285121372767,3714.457109723772,0.0,0.5491700846173743,2025-09-14 23:00:00+00:00,3679.5,0.0,-7.820229974942885,Strategy Exit
long,2025-09-15 06:00:00+00:00,3681.10009765625,2.444921290168198,3661.0858851841517,3711.121416364397,0.0,0.5268479872390971,2025-09-15 08:00:00+00:00,3680.699951171875,0.0,-0.9783266588343936,Strategy Exit
long,2025-09-15 16:00:00+00:00,3720.5,2.4190297003090975,3693.885724748884,3760.421412876674,0.0,0.5669588484730984,2025-09-16 09:00:00+00:00,3731.699951171875,0.0,27.093014526777306,Strategy Exit
long,2025-09-16 18:00:00+00:00,3723.699951171875,2.41695091388006,3697.3642578125,3763.2034912109375,0.0,0.5268479872390971,2025-09-16 19:00:00+00:00,3726.699951171875,0.0,7.2508527416401805,Strategy Exit
long,2025-09-16 20:00:00+00:00,3726.800048828125,2.414940399829072,3700.48575265067,3766.271493094308,0.0,0.5268479872390971,2025-09-16 22:00:00+00:00,3727.300048828125,0.0,1.207470199914536,Strategy Exit
long,2025-09-17 06:00:00+00:00,3716.60009765625,2.421568036247846,3695.2572195870534,3748.614414760045,0.0,0.5268479872390971,2025-09-17 08:00:00+00:00,3703.699951171875,0.0,-31.23858238947752,Strategy Exit
long,2025-09-17 17:00:00+00:00,3720.39990234375,2.4190947844962163,3694.9642508370534,3758.553379603795,0.0,0.527293802617321,2025-09-17 18:00:00+00:00,3694.9642508370534,0.0,-61.53125190011297,SL
long,2025-09-17 18:00:00+00:00,3722.39990234375,2.4177950344167187,3697.90713936942,3759.1390468052455,0.0,0.527293802617321,2025-09-17 19:00:00+00:00,3697.90713936942,0.0,-59.21848069848113,SL
long,2025-09-17 22:00:00+00:00,3692.5,2.437373053486797,3650.92862374442,3754.8570643833705,0.0,0.5494289842937496,2025-09-17 23:00:00+00:00,3695.60009765625,0.0,7.556094490521325,Strategy Exit
long,2025-09-18 01:00:00+00:00,3699.5,2.4327611839437755,3657.971418108259,3761.7928728376114,0.0,0.5311885219140502,2025-09-18 02:00:00+00:00,3692.699951171875,0.0,-16.542894837984857,Strategy Exit
long,2025-09-18 05:00:00+00:00,3688.39990234375,2.4400824851668212,3645.757097516741,3752.3641095842636,0.0,0.5537695189687027,2025-09-18 08:00:00+00:00,3692.39990234375,0.0,9.760329940667285,Strategy Exit
long,2025-09-18 09:00:00+00:00,3700.0,2.432432432432432,3651.1214599609375,3773.3178100585938,0.0,0.5358367512840408,2025-09-18 10:00:00+00:00,3706.199951171875,0.0,15.080962309966214,Strategy Exit
long,2025-09-18 15:00:00+00:00,3672.0,2.450980392156862,3631.607247488839,3732.589128766741,0.0,0.5268479872390971,2025-09-18 17:00:00+00:00,3679.300048828125,0.0,17.892276539522054,Strategy Exit
long,2025-09-19 06:00:00+00:00,3685.60009765625,2.4419361193644655,3662.5215890066966,3720.21786063058,0.0,0.527293802617321,2025-09-19 08:00:00+00:00,3685.699951171875,0.0,0.24383590645021153,Strategy Exit
long,2025-09-19 11:00:00+00:00,3688.5,2.4400162667751113,3662.721418108259,3727.1678728376114,0.0,0.5303691994427178,2025-09-19 12:00:00+00:00,3680.5,0.0,-19.52013013420089,Strategy Exit
long,2025-09-19 15:00:00+00:00,3700.89990234375,2.4318409677333803,3669.806971958705,3747.539297921317,0.0,0.5447756866752921,2025-09-21 23:00:00+00:00,3723.800048828125,0.0,55.68951438779867,Strategy Exit
long,2025-09-22 00:00:00+00:00,3721.39990234375,2.418444734824593,3690.6285574776784,3767.5569196428573,0.0,0.5447756866752921,2025-09-22 01:00:00+00:00,3725.800048828125,0.0,10.641511097593662,Strategy Exit
long,2025-09-22 04:00:00+00:00,3730.800048828125,2.412351206767828,3699.4500906808034,3777.8249860491073,0.0,0.5436315219155666,2025-09-22 06:00:00+00:00,3732.5,0.0,4.100879260919039,Strategy Exit
long,2025-09-22 07:00:00+00:00,3749.10009765625,2.4005760757431758,3721.221609933036,3790.9178292410716,0.0,0.5443778514184457,2025-09-22 09:00:00+00:00,3754.60009765625,0.0,13.203168416587467,Strategy Exit
long,2025-09-22 13:00:00+00:00,3755.60009765625,2.3964212818123554,3725.300118582589,3801.050066266741,0.0,0.5358367512840408,2025-09-22 23:00:00+00:00,3775.5,0.0,47.68854948255007,Strategy Exit
long,2025-09-23 01:00:00+00:00,3781.699951171875,2.3798820943504717,3755.0428292410716,3821.68563406808,0.0,0.5494289842937496,2025-09-23 04:00:00+00:00,3780.89990234375,0.0,-1.9040218806607656,Strategy Exit
long,2025-09-23 14:00:00+00:00,3816.300048828125,2.3583051345146817,3782.764334542411,3866.6036202566966,0.0,0.5494289842937496,2025-09-24 01:00:00+00:00,3797.5,0.0,-44.33625168049391,Strategy Exit
long,2025-09-24 14:00:00+00:00,3794.699951171875,2.3717290209521384,3766.07120186942,3837.643075125558,0.0,0.527293802617321,2025-09-24 16:00:00+00:00,3766.07120186942,0.0,-67.8996355541962,SL
long,2025-09-24 16:00:00+00:00,3774.199951171875,2.384611339207275,3742.22842843192,3822.157235281808,0.0,0.527293802617321,2025-09-24 19:00:00+00:00,3757.10009765625,0.0,-40.776504592142764,Strategy Exit
long,2025-09-25 11:00:00+00:00,3788.199951171875,2.375798562907393,3756.742850167411,3835.3856026785716,0.0,0.5303691994427178,2025-09-25 12:00:00+00:00,3783.699951171875,0.0,-10.691093533083269,Strategy Exit
long,2025-09-25 14:00:00+00:00,3764.10009765625,2.391009741107556,3728.785906110491,3817.0713849748886,0.0,0.5245694436429621,2025-09-25 18:00:00+00:00,3773.0,0.0,21.27975319881222,Strategy Exit
long,2025-09-25 20:00:00+00:00,3777.5,2.3825281270681664,3734.9214913504466,3841.36776297433,0.0,0.5638834516477016,2025-09-25 22:00:00+00:00,3781.5,0.0,9.530112508272666,Strategy Exit
